Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01379.02,Kola nuts,1990,1990,,109.82,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21115i,"Meat of sheep, fresh or chilled (indigenous)",1971,1971,,120.39,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02941,"Shorn wool, greasy, including fleece-washed shorn wool",2000,2000,,140.1,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01371,"Almonds, in shell",1980,1980,,33.25,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01235,"Pumpkins, squash and gourds",1981,1981,,31.84,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0114,Sorghum,2002,2002,,95.47,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F1720,"Roots and Tubers, Total",1966,1966,,64.18,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01352,Kiwi fruit,1996,1996,,25.23,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01211,Asparagus,2002,2002,,81.6,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01520.01,"Cassava, fresh",1977,1977,,40.45,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02211,Raw milk of cattle,1984,1984,,67.6,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01708,"Bambara beans, dry",2002,2002,,50.81,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0118,Millet,1992,1992,,101.73,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01950.01,Natural rubber in primary forms,1977,1977,,47.22,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F2041,Crops,2020,2020,,108.06,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01318,Pineapples,1974,1974,,24.27,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0231,"Hen eggs in shell, fresh",1996,1996,,79.4,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01355.01,Blueberries,1997,1997,,25.81,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01610,"Coffee, green",2017,2017,,101.59,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01801,Sugar beet,1994,1994,,126.65,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01234,Tomatoes,1999,1999,,61.55,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01703,"Chick peas, dry",1963,1963,,134.55,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01253.02,"Onions and shallots, dry (excluding dehydrated)",1968,1968,,36.75,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01640,Cocoa beans,1983,1983,,33.63,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01344.01,Sour cherries,1994,1994,,71.12,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21117.01i,"Meat of camels, fresh or chilled (indigenous)",2014,2014,,99.61,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01444,Sesame seed,1970,1970,,33.99,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01212,Cabbages,1977,1977,,82.32,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0111,Wheat,1989,1989,,103.44,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01620,Tea leaves,1970,1970,,5.29,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01707,"Pigeon peas, dry",2014,2014,,107.8,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02292,Raw milk of goats,1974,1974,,39.29,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02211,Raw milk of cattle,1970,1970,,108.06,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01499.02,Tung nuts,2018,2018,,86.77,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01243,"Broad beans and horse beans, green",1991,1991,,76.82,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01344.01,Sour cherries,2011,2011,,92.02,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0117,Oats,1995,1995,,156.38,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02212,Raw milk of buffalo,1966,1966,,36.04,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01329,"Other citrus fruit, n.e.c.",2014,2014,,96.74,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F2057,Non Food,1985,1985,,83.43,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01929.07,"Abaca, manila hemp, raw",1965,1965,,105.08,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01215,Spinach,2000,2000,,37.33,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01445,Sunflower seed,2004,2004,,69.0,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01449.01,Melonseed,2004,2004,,76.73,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1974,1974,,42.74,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01499.02,Tung nuts,2006,2006,,93.39,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01709.02,Lupins,1961,1961,,127.31,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01251,Carrots and turnips,1991,1991,,36.72,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",1974,1974,,66.29,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01314,Dates,1974,1974,,53.57,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0116,Rye,1978,1978,,225.52,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01359.02,Cashewapple,2017,2017,,78.0,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01708,"Bambara beans, dry",1987,1987,,25.36,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01355.01,Blueberries,1981,1981,,20.75,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01270,Mushrooms and truffles,1970,1970,,2.12,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F2051,Agriculture,1993,1993,,75.44,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01373,"Chestnuts, in shell",1988,1988,,35.84,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01922.01,"Jute, raw or retted",1990,1990,,83.32,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01343,Apricots,1971,1971,,38.51,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F2057,Non Food,1979,1979,,69.54,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01254,Leeks and other alliaceous vegetables,1962,1962,,81.06,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01359.02,Cashewapple,2002,2002,,118.63,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01343,Apricots,2021,2021,,94.54,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01930.01,"Peppermint, spearmint",2021,2021,,37.14,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01379.02,Kola nuts,2017,2017,,99.67,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0142,"Groundnuts, excluding shelled",1986,1986,,46.8,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01930.01,"Peppermint, spearmint",2013,2013,,92.97,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01499.05,Kapok fruit,1978,1978,,69.98,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02910,Natural honey,2005,2005,,78.07,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01699,"Other stimulant, spice and aromatic crops, n.e.c.",1981,1981,,18.98,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01449.01,Melonseed,2017,2017,,99.15,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21121i,"Meat of chickens, fresh or chilled (indigenous)",1968,1968,,22.25,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21117.01i,"Meat of camels, fresh or chilled (indigenous)",1987,1987,,54.84,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21123i,"Meat of geese, fresh or chilled (indigenous)",1993,1993,,35.95,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F2044,Livestock,2016,2016,,100.29,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01708,"Bambara beans, dry",1967,1967,,13.48,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21122i,"Meat of ducks, fresh or chilled (indigenous)",1961,1961,,18.61,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01970,Unmanufactured tobacco,2010,2010,,102.34,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01254,Leeks and other alliaceous vegetables,2005,2005,,105.45,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01232,Cucumbers and gherkins,1967,1967,,13.33,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2013,2013,,94.18,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01702,"Broad beans and horse beans, dry",2009,2009,,92.21,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0112,Maize (corn),2005,2005,,66.63,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2008,2008,,54.44,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01329,"Other citrus fruit, n.e.c.",1985,1985,,24.2,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01290.01,Green corn (maize),2009,2009,,97.74,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01658,"Vanilla, raw",1991,1991,,42.76,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01922.02,"Kenaf, and other textile bast fibres, raw or retted",1981,1981,,443.76,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01351.01,Currants,2015,2015,,99.48,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21113.01i,"Meat of pig with the bone, fresh or chilled (indigenous)",1984,1984,,49.62,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01929.07,"Abaca, manila hemp, raw",1999,1999,,93.01,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01195,Canary seed,2013,2013,,85.61,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F2044,Livestock,1969,1969,,78.89,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01355.90,Other berries and fruits of the genus vaccinium n.e.c.,1963,1963,,84.83,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21116i,"Meat of goat, fresh or chilled (indigenous)",1992,1992,,64.24,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01376,"Walnuts, in shell",2014,2014,,94.98,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0117,Oats,1977,1977,,212.67,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01243,"Broad beans and horse beans, green",2016,2016,,96.33,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21112i,"Meat of buffalo, fresh or chilled (indigenous)",1995,1995,,40.53,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01270,Mushrooms and truffles,1963,1963,,1.58,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01802,Sugar cane,1966,1966,,28.31,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01705,"Peas, dry",1979,1979,,57.2,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01317,Papayas,2001,2001,,79.92,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01658,"Vanilla, raw",1996,1996,,55.37,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01346,Plums and sloes,2002,2002,,85.2,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01657,"Ginger, raw",1991,1991,,21.1,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",1998,1998,,44.87,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21118.03i,"Meat of mules, fresh or chilled (indigenous)",2001,2001,,147.04,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01241.01,String beans,1996,1996,,90.96,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01499.02,Tung nuts,2013,2013,,103.44,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01239.01,Okra,2022,2022,,120.53,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01460,"Coconuts, in shell",1994,1994,,80.29,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01930.02,"Pyrethrum, dried flowers",2004,2004,,151.71,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01341,Apples,1971,1971,,62.12,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21114i,"Meat of rabbits and hares, fresh or chilled (indigenous)",1989,1989,,88.25,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01311,Avocados,1965,1965,,15.67,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01234,Tomatoes,1969,1969,,40.02,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01929.04,"Ramie, raw or retted",1966,1966,,134.31,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21117.02i,"Meat of other domestic camelids, fresh or chilled (indigenous)",2016,2016,,101.35,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01706,"Cow peas, dry",1979,1979,,20.17,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0117,Oats,1975,1975,,196.78,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02941,"Shorn wool, greasy, including fleece-washed shorn wool",2011,2011,,109.77,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01707,"Pigeon peas, dry",2022,2022,,121.73,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01709.90,Other pulses n.e.c.,1993,1993,,100.51,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02960.01,Beeswax,1973,1973,,61.41,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21117.01i,"Meat of camels, fresh or chilled (indigenous)",2011,2011,,89.35,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01658,"Vanilla, raw",1962,1962,,38.31,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01651,"Pepper (Piper spp.), raw",1993,1993,,59.41,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01212,Cabbages,2015,2015,,99.56,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01651,"Pepper (Piper spp.), raw",1992,1992,,44.39,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21115i,"Meat of sheep, fresh or chilled (indigenous)",1982,1982,,62.89,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),0231,"Hen eggs in shell, fresh",2014,2014,,98.15,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21111.01i,"Meat of cattle with the bone, fresh or chilled (indigenous)",1990,1990,,84.7,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),21118.02i,"Meat of asses, fresh or chilled (indigenous)",1985,1985,,23.92,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01343,Apricots,1984,1984,,80.72,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01460,"Coconuts, in shell",1961,1961,,94.44,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01930.01,"Peppermint, spearmint",2011,2011,,64.6,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01355.01,Blueberries,1978,1978,,16.78,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F2057,Non Food,1986,1986,,77.62,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01374,"Hazelnuts, in shell",1998,1998,,124.87,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0118,Millet,1985,1985,,96.03,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01318,Pineapples,1981,1981,,35.26,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01324,"Tangerines, mandarins, clementines",1966,1966,,30.27,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01379.02,Kola nuts,1970,1970,,69.08,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21116i,"Meat of goat, fresh or chilled (indigenous)",2001,2001,,71.31,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01591,Yautia,2019,2019,,79.41,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01499.05,Kapok fruit,1981,1981,,155.9,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01193,Fonio,1995,1995,,43.05,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01930.02,"Pyrethrum, dried flowers",1993,1993,,309.1,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01316,"Mangoes, guavas and mangosteens",1974,1974,,51.03,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01323,Oranges,1995,1995,,80.39,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02941,"Shorn wool, greasy, including fleece-washed shorn wool",1967,1967,,140.44,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F2041,Crops,2016,2016,,101.47,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01379.01,Areca nuts,2008,2008,,78.02,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F2051,Agriculture,1977,1977,,75.2,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01640,Cocoa beans,1984,1984,,59.0,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01239.01,Okra,2004,2004,,72.77,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01705,"Peas, dry",1983,1983,,135.05,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01355.01,Blueberries,1986,1986,,22.03,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01379.02,Kola nuts,2004,2004,,70.66,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),F1717,"Cereals, primary",1967,1967,,84.24,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,2018,,108.92,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01520.01,"Cassava, fresh",1963,1963,,61.8,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02941,"Shorn wool, greasy, including fleece-washed shorn wool",1996,1996,,153.17,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01315,Figs,1973,1973,,84.59,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01213,Cauliflowers and broccoli,1998,1998,,59.12,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01211,Asparagus,1966,1966,,32.78,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01355.02,Cranberries,2016,2016,,108.0,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02211,Raw milk of cattle,1961,1961,,46.94,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01691,Chicory roots,2002,2002,,177.52,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),21170.92,"Other meat n.e.c. (excluding mammals), fresh, chilled or frozen",1981,1981,,62.03,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02910,Natural honey,2011,2011,,88.76,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01322,Lemons and limes,1970,1970,,42.28,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1978,1978,,26.09,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0117,Oats,1967,1967,,211.0,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01345,Peaches and nectarines,1982,1982,,32.18,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01707,"Pigeon peas, dry",1993,1993,,82.99,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01444,Sesame seed,2007,2007,,68.04,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01651,"Pepper (Piper spp.), raw",1967,1967,,16.31,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01929.06,"Agave fibres, raw, n.e.c.",2007,2007,,117.72,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01345,Peaches and nectarines,1978,1978,,52.34,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F2041,Crops,1972,1972,,35.71,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02212,Raw milk of buffalo,2020,2020,,117.67,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),F2057,Non Food,1995,1995,,76.87,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01499.02,Tung nuts,1992,1992,,146.98,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),02960.01,Beeswax,2020,2020,,89.7,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0114,Sorghum,2006,2006,,87.68,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01376,"Walnuts, in shell",2017,2017,,100.55,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01499.05,Kapok fruit,1995,1995,,160.72,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01342.01,Pears,1970,1970,,65.6,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),02944,Silk-worm cocoons suitable for reeling,2012,2012,,80.81,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),0142,"Groundnuts, excluding shelled",1972,1972,,35.62,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01702,"Broad beans and horse beans, dry",1983,1983,,88.35,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01699,"Other stimulant, spice and aromatic crops, n.e.c.",2022,2022,,108.98,E,Estimated value
QI,Production Indices,1,World,434,Gross per capita Production Index Number (2014-2016 = 100),01802,Sugar cane,1989,1989,,77.07,E,Estimated value
QI,Production Indices,1,World,432,Gross Production Index Number (2014-2016 = 100),01345,Peaches and nectarines,1993,1993,,45.96,E,Estimated value
